order_id,product_id,cost_price,list_price,quantity,discount_percent,discount,sale_price,profit
385,FUR-TA-10000617,330,380,3,4,15.2,364.8,34.80000000000001
386,TEC-AC-10002335,70,80,3,3,2.4,77.6,7.599999999999994
387,TEC-MA-10001681,400,480,4,2,9.6,470.4,70.39999999999998
388,FUR-FU-10001935,0,0,1,5,0.0,0.0,0.0
389,OFF-AR-10004757,0,0,1,2,0.0,0.0,0.0
390,OFF-BI-10000050,20,20,4,2,0.4,19.6,-0.3999999999999986
391,TEC-AC-10001998,40,40,2,5,2.0,38.0,-2.0
392,TEC-PH-10003012,230,250,2,4,10.0,240.0,10.0
393,TEC-CO-10002313,1600,1800,3,2,36.0,1764.0,164.0
394,OFF-BI-10003982,10,10,3,2,0.2,9.8,-0.1999999999999993
395,OFF-BI-10004492,60,80,3,3,2.4,77.6,17.599999999999994
396,OFF-ST-10000798,40,50,2,3,1.5,48.5,8.5
397,OFF-PA-10002552,10,10,2,2,0.2,9.8,-0.1999999999999993
398,OFF-SU-10002573,60,70,4,5,3.5,66.5,6.5
399,OFF-ST-10001580,40,40,3,3,1.2,38.8,-1.2000000000000028
400,FUR-BO-10004834,1990,2400,4,5,120.0,2280.0,290.0
401,OFF-ST-10000934,110,130,4,5,6.5,123.5,13.5
402,TEC-AC-10000158,60,60,2,3,1.8,58.2,-1.7999999999999972
403,OFF-PA-10001947,10,10,2,2,0.2,9.8,-0.1999999999999993
404,OFF-AR-10003478,30,40,6,4,1.6,38.4,8.399999999999999
405,OFF-AP-10004249,40,40,3,3,1.2,38.8,-1.2000000000000028
406,TEC-AC-10000158,140,180,5,4,7.2,172.8,32.80000000000001
407,TEC-CO-10004115,1130,1200,3,5,60.0,1140.0,10.0
408,OFF-PA-10003724,30,30,5,4,1.2,28.8,-1.1999999999999993
409,FUR-TA-10002041,800,1000,7,4,40.0,960.0,160.0
410,OFF-PA-10002893,10,10,1,3,0.3,9.7,-0.3000000000000007
411,OFF-LA-10003766,30,30,9,4,1.2,28.8,-1.1999999999999993
412,OFF-PA-10001970,60,60,1,5,3.0,57.0,-3.0
413,FUR-BO-10001972,1260,1340,13,4,53.6,1286.4,26.40000000000009
414,FUR-CH-10003956,100,110,2,5,5.5,104.5,4.5
415,OFF-PA-10000157,120,140,7,3,4.2,135.8,15.800000000000011
416,FUR-CH-10001891,250,310,4,2,6.2,303.8,53.80000000000001
417,OFF-AR-10004344,90,100,8,5,5.0,95.0,5.0
418,FUR-CH-10004886,320,380,5,4,15.2,364.8,44.80000000000001
419,OFF-PA-10003845,10,10,1,5,0.5,9.5,-0.5
420,OFF-AR-10001573,10,10,4,4,0.4,9.6,-0.40000000000000036
421,OFF-EN-10000483,20,20,1,5,1.0,19.0,-1.0
422,TEC-AC-10004114,160,200,6,3,6.0,194.0,34.0
423,FUR-FU-10004712,60,60,4,3,1.8,58.2,-1.7999999999999972
424,OFF-ST-10000918,30,30,3,5,1.5,28.5,-1.5
425,FUR-CH-10000015,800,870,4,4,34.8,835.2,35.200000000000045
426,FUR-FU-10003347,30,30,2,4,1.2,28.8,-1.1999999999999993
427,OFF-BI-10001543,280,290,8,4,11.6,278.4,-1.6000000000000227
428,TEC-MA-10000029,60,70,1,3,2.1,67.9,7.900000000000006
429,OFF-AR-10000369,10,10,6,5,0.5,9.5,-0.5
430,OFF-BI-10004584,160,190,2,4,7.6,182.4,22.400000000000006
431,TEC-AC-10004659,330,410,7,3,12.3,397.7,67.69999999999999
432,TEC-AC-10004659,270,290,5,5,14.5,275.5,5.5
433,OFF-ST-10000617,0,0,2,3,0.0,0.0,0.0
434,OFF-ST-10003306,580,710,5,4,28.4,681.6,101.60000000000002
435,OFF-BI-10000773,0,0,2,5,0.0,0.0,0.0
436,TEC-AC-10002600,210,250,5,2,5.0,245.0,35.0
437,TEC-MA-10002937,930,1010,3,4,40.4,969.6,39.60000000000002
438,OFF-PA-10001970,270,310,7,4,12.4,297.6,27.600000000000023
439,OFF-PA-10002230,30,30,8,3,0.9,29.1,-0.8999999999999986
440,FUR-CH-10003396,190,210,3,5,10.5,199.5,9.5
441,FUR-FU-10000246,10,10,1,3,0.3,9.7,-0.3000000000000007
442,OFF-ST-10000060,150,190,3,4,7.6,182.4,32.400000000000006
443,OFF-ST-10003058,60,70,3,4,2.8,67.2,7.200000000000003
444,OFF-PA-10002222,80,90,4,3,2.7,87.3,7.299999999999997
445,FUR-CH-10002372,210,240,3,4,9.6,230.4,20.400000000000006
446,OFF-LA-10001317,20,20,7,3,0.6,19.4,-0.6000000000000014
447,FUR-FU-10000206,0,0,1,2,0.0,0.0,0.0
448,OFF-AR-10000588,50,60,3,4,2.4,57.6,7.600000000000001
449,OFF-ST-10001469,130,160,3,4,6.4,153.6,23.599999999999994
450,OFF-AR-10001953,210,260,6,2,5.2,254.8,44.80000000000001
451,OFF-AR-10003156,30,30,3,4,1.2,28.8,-1.1999999999999993
452,OFF-AR-10004974,10,10,3,4,0.4,9.6,-0.40000000000000036
453,TEC-PH-10002365,40,40,4,3,1.2,38.8,-1.2000000000000028
454,FUR-TA-10001539,220,280,2,4,11.2,268.8,48.80000000000001
455,OFF-ST-10000142,570,670,2,2,13.4,656.6,86.60000000000002
456,TEC-AC-10001772,50,60,4,5,3.0,57.0,7.0
457,FUR-CH-10000225,120,130,2,2,2.6,127.4,7.400000000000006
458,FUR-CH-10002331,670,750,3,5,37.5,712.5,42.5
459,OFF-EN-10001415,10,10,2,2,0.2,9.8,-0.1999999999999993
460,OFF-AP-10002472,80,100,4,3,3.0,97.0,17.0
461,TEC-AC-10004571,760,900,9,5,45.0,855.0,95.0
462,OFF-BI-10001098,50,50,3,2,1.0,49.0,-1.0
463,FUR-FU-10000023,20,20,5,3,0.6,19.4,-0.6000000000000014
464,FUR-TA-10001889,1080,1270,6,4,50.8,1219.2,139.20000000000005
465,OFF-BI-10000315,30,30,5,4,1.2,28.8,-1.1999999999999993
466,OFF-SU-10003505,180,190,2,5,9.5,180.5,0.5
467,OFF-AP-10002578,80,80,2,3,2.4,77.6,-2.4000000000000057
468,FUR-FU-10002918,200,250,7,3,7.5,242.5,42.5
469,FUR-BO-10002824,200,210,2,5,10.5,199.5,-0.5
470,OFF-BI-10002194,0,0,3,3,0.0,0.0,0.0
471,OFF-PA-10004071,50,60,1,3,1.8,58.2,8.200000000000003
472,OFF-ST-10002743,290,340,3,2,6.8,333.2,43.19999999999999
473,FUR-BO-10001601,200,220,2,5,11.0,209.0,9.0
474,TEC-PH-10002680,610,700,4,2,14.0,686.0,76.0
475,OFF-ST-10001321,80,90,6,3,2.7,87.3,7.299999999999997
476,OFF-PA-10001509,60,60,7,3,1.8,58.2,-1.7999999999999972
477,OFF-PA-10003465,90,90,5,4,3.6,86.4,-3.5999999999999943
478,TEC-PH-10000149,90,100,6,4,4.0,96.0,6.0
479,FUR-FU-10002671,30,40,3,4,1.6,38.4,8.399999999999999
480,OFF-AR-10003045,10,10,5,4,0.4,9.6,-0.40000000000000036
481,OFF-ST-10000689,600,700,5,5,35.0,665.0,65.0
482,TEC-AC-10001445,10,10,3,2,0.2,9.8,-0.1999999999999993
483,OFF-AR-10002053,10,10,2,4,0.4,9.6,-0.40000000000000036
484,TEC-AC-10002567,140,160,2,4,6.4,153.6,13.599999999999994
485,OFF-LA-10003923,30,30,2,5,1.5,28.5,-1.5
486,FUR-BO-10001337,480,510,5,4,20.4,489.6,9.600000000000023
487,TEC-PH-10001924,250,280,5,5,14.0,266.0,16.0
488,TEC-PH-10001363,2300,2740,6,4,109.6,2630.4,330.4000000000001
489,TEC-PH-10000376,10,10,1,5,0.5,9.5,-0.5
490,TEC-AC-10000303,50,60,2,5,3.0,57.0,7.0
491,OFF-AR-10001953,70,70,2,4,2.8,67.2,-2.799999999999997
492,OFF-ST-10001809,410,450,5,4,18.0,432.0,22.0
493,OFF-EN-10003845,10,10,3,5,0.5,9.5,-0.5
494,TEC-AC-10000991,80,90,2,4,3.6,86.4,6.400000000000006
495,FUR-TA-10001857,180,190,3,5,9.5,180.5,0.5
496,OFF-EN-10001434,100,110,2,3,3.3,106.7,6.700000000000003
497,OFF-BI-10002498,110,120,8,2,2.4,117.6,7.599999999999994
498,FUR-FU-10004864,230,260,4,2,5.2,254.8,24.80000000000001
499,FUR-CH-10002602,200,240,2,5,12.0,228.0,28.0
500,FUR-FU-10000073,60,70,9,5,3.5,66.5,6.5
501,OFF-BI-10001670,20,20,2,4,0.8,19.2,-0.8000000000000007
502,OFF-BI-10001658,10,10,2,5,0.5,9.5,-0.5
503,FUR-CH-10001215,650,800,2,3,24.0,776.0,126.0
504,OFF-BI-10000831,0,0,3,4,0.0,0.0,0.0
505,OFF-PA-10000357,30,30,1,4,1.2,28.8,-1.1999999999999993
506,OFF-BI-10003274,20,20,5,3,0.6,19.4,-0.6000000000000014
507,OFF-AR-10001662,0,0,1,3,0.0,0.0,0.0
508,OFF-AR-10003856,10,10,3,2,0.2,9.8,-0.1999999999999993
509,OFF-ST-10001228,50,50,3,4,2.0,48.0,-2.0
510,OFF-BI-10003527,5210,6350,5,3,190.5,6159.5,949.5
511,FUR-FU-10001290,110,130,3,2,2.6,127.4,17.400000000000006
512,TEC-AC-10002399,40,40,2,2,0.8,39.2,-0.7999999999999972
513,OFF-AR-10002053,10,10,3,4,0.4,9.6,-0.40000000000000036
514,OFF-AR-10003811,10,10,3,3,0.3,9.7,-0.3000000000000007
515,OFF-AR-10001246,10,10,2,3,0.3,9.7,-0.3000000000000007
516,TEC-CO-10003236,2430,3000,5,5,150.0,2850.0,420.0
517,OFF-ST-10004507,40,50,3,4,2.0,48.0,8.0
518,OFF-PA-10001667,10,10,2,3,0.3,9.7,-0.3000000000000007
519,OFF-ST-10004459,1020,1130,3,5,56.5,1073.5,53.5
520,TEC-AC-10000171,20,20,1,4,0.8,19.2,-0.8000000000000007
521,OFF-ST-10000736,120,130,2,4,5.2,124.8,4.799999999999997
522,OFF-BI-10000285,10,10,9,3,0.3,9.7,-0.3000000000000007
523,FUR-TA-10001857,180,210,2,2,4.2,205.8,25.80000000000001
524,TEC-PH-10003555,50,60,3,5,3.0,57.0,7.0
525,TEC-AC-10003832,60,70,2,4,2.8,67.2,7.200000000000003
526,OFF-FA-10002815,20,20,5,4,0.8,19.2,-0.8000000000000007
527,FUR-CH-10003379,540,680,3,2,13.6,666.4,126.39999999999998
528,FUR-FU-10001756,50,50,3,2,1.0,49.0,-1.0
529,OFF-ST-10004963,40,40,3,5,2.0,38.0,-2.0
530,OFF-SU-10002881,550,670,1,2,13.4,656.6,106.60000000000002
531,OFF-EN-10001335,50,50,6,3,1.5,48.5,-1.5
532,FUR-CH-10000595,150,190,1,3,5.7,184.3,34.30000000000001
533,FUR-FU-10000448,40,50,3,2,1.0,49.0,9.0
534,TEC-PH-10000984,820,980,5,3,29.4,950.6,130.60000000000002
535,OFF-BI-10002557,20,20,5,2,0.4,19.6,-0.3999999999999986
536,OFF-ST-10001325,20,20,2,5,1.0,19.0,-1.0
537,OFF-BI-10002429,30,40,7,5,2.0,38.0,8.0
538,OFF-BI-10004528,10,10,4,4,0.4,9.6,-0.40000000000000036
539,OFF-AP-10001271,130,150,3,4,6.0,144.0,14.0
540,FUR-CH-10002647,230,280,4,4,11.2,268.8,38.80000000000001
541,TEC-AC-10001432,410,470,6,4,18.8,451.2,41.19999999999999
542,TEC-PH-10002262,300,380,8,4,15.2,364.8,64.80000000000001
543,OFF-ST-10001809,600,650,9,2,13.0,637.0,37.0
544,TEC-AC-10001465,50,60,2,4,2.4,57.6,7.600000000000001
545,TEC-PH-10002597,100,100,1,5,5.0,95.0,-5.0
546,FUR-FU-10000723,60,70,4,3,2.1,67.9,7.900000000000006
547,OFF-BI-10000404,30,40,6,4,1.6,38.4,8.399999999999999
548,OFF-PA-10002986,10,10,2,5,0.5,9.5,-0.5
549,OFF-ST-10000604,210,250,9,4,10.0,240.0,30.0
550,OFF-BI-10004738,10,10,3,5,0.5,9.5,-0.5
551,OFF-SU-10001935,10,10,5,5,0.5,9.5,-0.5
552,FUR-CH-10002024,930,1120,2,3,33.6,1086.4,156.4000000000001
553,FUR-FU-10003039,20,30,1,3,0.9,29.1,9.100000000000001
554,OFF-FA-10004248,10,10,3,4,0.4,9.6,-0.40000000000000036
555,OFF-ST-10001780,1200,1300,2,2,26.0,1274.0,74.0
556,OFF-AR-10003560,20,20,4,5,1.0,19.0,-1.0
557,OFF-LA-10001297,20,20,2,2,0.4,19.6,-0.3999999999999986
558,FUR-TA-10004256,1260,1340,4,4,53.6,1286.4,26.40000000000009
559,OFF-PA-10003441,30,30,5,3,0.9,29.1,-0.8999999999999986
560,FUR-FU-10003347,40,40,3,5,2.0,38.0,-2.0
561,OFF-BI-10000069,70,80,7,4,3.2,76.8,6.799999999999997
562,OFF-AP-10003914,10,10,5,4,0.4,9.6,-0.40000000000000036
563,FUR-FU-10004020,10,10,3,2,0.2,9.8,-0.1999999999999993
564,OFF-FA-10003467,0,0,2,5,0.0,0.0,0.0
565,OFF-LA-10000634,0,0,1,5,0.0,0.0,0.0
566,TEC-PH-10002496,330,370,3,4,14.8,355.2,25.19999999999999
567,OFF-PA-10004530,70,90,8,5,4.5,85.5,15.5
568,OFF-BI-10001107,70,80,7,4,3.2,76.8,6.799999999999997
569,OFF-PA-10004451,20,20,3,2,0.4,19.6,-0.3999999999999986
570,FUR-CH-10004997,370,450,3,4,18.0,432.0,62.0
571,OFF-LA-10001297,60,70,7,3,2.1,67.9,7.900000000000006
572,OFF-FA-10000585,10,10,4,3,0.3,9.7,-0.3000000000000007
573,OFF-BI-10001922,30,30,7,2,0.6,29.4,-0.6000000000000014
574,TEC-PH-10000347,10,10,3,3,0.3,9.7,-0.3000000000000007
575,OFF-AR-10003394,10,10,3,5,0.5,9.5,-0.5
576,OFF-PA-10004530,150,160,14,4,6.4,153.6,3.5999999999999943
577,OFF-PA-10001450,20,20,4,4,0.8,19.2,-0.8000000000000007
578,OFF-SU-10001574,10,10,2,5,0.5,9.5,-0.5
579,OFF-ST-10002974,70,70,2,3,2.1,67.9,-2.0999999999999943
580,FUR-FU-10001475,10,10,1,5,0.5,9.5,-0.5
581,OFF-SU-10004498,50,50,4,3,1.5,48.5,-1.5
582,TEC-PH-10004977,440,470,3,5,23.5,446.5,6.5
583,TEC-PH-10000586,90,110,2,4,4.4,105.6,15.599999999999994
584,OFF-AP-10000358,30,30,3,5,1.5,28.5,-1.5
585,OFF-BI-10002764,10,10,7,2,0.2,9.8,-0.1999999999999993
586,TEC-PH-10001254,360,410,4,2,8.2,401.8,41.80000000000001
587,FUR-CH-10003956,60,70,1,4,2.8,67.2,7.200000000000003
588,OFF-LA-10003930,270,290,3,4,11.6,278.4,8.399999999999977
589,TEC-PH-10003800,80,80,2,3,2.4,77.6,-2.4000000000000057
590,OFF-PA-10002005,20,20,4,2,0.4,19.6,-0.3999999999999986
591,OFF-BI-10002498,20,20,3,2,0.4,19.6,-0.3999999999999986
592,OFF-PA-10004101,10,10,2,5,0.5,9.5,-0.5
593,OFF-AR-10004078,10,10,2,3,0.3,9.7,-0.3000000000000007
594,TEC-AC-10001266,20,30,3,3,0.9,29.1,9.100000000000001
595,OFF-AP-10004708,70,80,2,3,2.4,77.6,7.599999999999994
596,TEC-CO-10004115,1100,1200,3,5,60.0,1140.0,40.0
597,TEC-PH-10002398,390,450,5,5,22.5,427.5,37.5
598,FUR-FU-10001979,310,330,8,2,6.6,323.4,13.399999999999977
599,OFF-SU-10004115,10,10,2,2,0.2,9.8,-0.1999999999999993
600,TEC-PH-10001425,120,140,3,2,2.8,137.2,17.19999999999999
601,TEC-PH-10003963,390,490,4,4,19.6,470.4,80.39999999999998
602,OFF-SU-10001574,10,10,2,4,0.4,9.6,-0.40000000000000036
603,OFF-ST-10001490,120,140,1,3,4.2,135.8,15.800000000000011
604,FUR-FU-10001756,40,50,3,5,2.5,47.5,7.5
605,OFF-BI-10000773,10,10,3,5,0.5,9.5,-0.5
606,OFF-BI-10001543,40,40,4,5,2.0,38.0,-2.0
607,OFF-PA-10002120,120,130,3,2,2.6,127.4,7.400000000000006
608,OFF-BI-10000848,0,0,2,5,0.0,0.0,0.0
609,OFF-AR-10001246,20,20,9,3,0.6,19.4,-0.6000000000000014
610,TEC-PH-10003092,50,60,2,5,3.0,57.0,7.0
611,TEC-PH-10003012,340,370,3,3,11.1,358.9,18.899999999999977
612,OFF-LA-10004345,20,20,4,3,0.6,19.4,-0.6000000000000014
613,OFF-PA-10001204,10,10,2,5,0.5,9.5,-0.5
614,TEC-PH-10004667,690,730,9,5,36.5,693.5,3.5
615,TEC-PH-10000011,100,120,10,3,3.6,116.4,16.400000000000006
616,OFF-BI-10002949,0,0,2,2,0.0,0.0,0.0
617,FUR-FU-10003849,30,40,2,4,1.6,38.4,8.399999999999999
618,FUR-FU-10000010,10,10,2,4,0.4,9.6,-0.40000000000000036
619,OFF-BI-10002824,100,110,9,3,3.3,106.7,6.700000000000003
620,TEC-PH-10002538,30,40,1,4,1.6,38.4,8.399999999999999
621,FUR-FU-10000521,80,90,3,2,1.8,88.2,8.200000000000003
622,OFF-BI-10002103,10,10,5,3,0.3,9.7,-0.3000000000000007
623,FUR-CH-10004853,270,300,2,3,9.0,291.0,21.0
624,OFF-AP-10000179,490,560,5,4,22.4,537.6,47.60000000000002
625,OFF-ST-10001272,440,520,4,2,10.4,509.6,69.60000000000002
626,OFF-AR-10004042,150,160,9,3,4.8,155.2,5.199999999999989
627,FUR-FU-10000221,30,40,7,4,1.6,38.4,8.399999999999999
628,OFF-AP-10001563,80,100,2,3,3.0,97.0,17.0
629,OFF-BI-10000605,20,20,5,5,1.0,19.0,-1.0
630,OFF-PA-10002615,10,10,3,4,0.4,9.6,-0.40000000000000036
631,OFF-ST-10001963,200,240,3,2,4.8,235.2,35.19999999999999
632,TEC-AC-10001267,110,120,5,4,4.8,115.2,5.200000000000003
633,TEC-PH-10002103,260,300,4,5,15.0,285.0,25.0
634,TEC-AC-10002857,20,20,3,2,0.4,19.6,-0.3999999999999986
635,OFF-LA-10003930,190,240,3,5,12.0,228.0,38.0
636,FUR-CH-10001482,320,390,3,2,7.8,382.2,62.19999999999999
637,OFF-BI-10001989,20,20,3,5,1.0,19.0,-1.0
638,OFF-AP-10003287,110,120,3,2,2.4,117.6,7.599999999999994
639,FUR-FU-10000576,1000,1050,5,2,21.0,1029.0,29.0
640,OFF-BI-10004728,20,20,4,3,0.6,19.4,-0.6000000000000014
641,FUR-FU-10000732,20,20,3,4,0.8,19.2,-0.8000000000000007
642,OFF-ST-10000585,300,330,2,5,16.5,313.5,13.5
643,OFF-LA-10002787,20,30,7,4,1.2,28.8,8.8
644,TEC-AC-10003832,110,130,4,4,5.2,124.8,14.799999999999997
645,OFF-PA-10001934,10,10,1,5,0.5,9.5,-0.5
646,OFF-AP-10002457,190,210,2,3,6.3,203.7,13.699999999999989
647,OFF-FA-10003112,20,30,5,3,0.9,29.1,9.100000000000001
648,OFF-AP-10002350,30,30,2,4,1.2,28.8,-1.1999999999999993
649,FUR-FU-10001935,10,10,4,5,0.5,9.5,-0.5
650,TEC-PH-10003273,270,300,3,4,12.0,288.0,18.0
651,TEC-AC-10001142,290,320,4,3,9.6,310.4,20.399999999999977
652,OFF-PA-10000482,350,380,10,4,15.2,364.8,14.800000000000011
653,OFF-PA-10003892,90,100,2,4,4.0,96.0,6.0
654,TEC-AC-10001101,80,100,8,5,5.0,95.0,15.0
655,OFF-AP-10002439,90,110,2,2,2.2,107.8,17.799999999999997
656,OFF-BI-10002827,0,0,2,5,0.0,0.0,0.0
657,OFF-EN-10002230,110,130,2,3,3.9,126.1,16.099999999999994
658,FUR-CH-10001215,560,700,2,2,14.0,686.0,126.0
659,OFF-BI-10004654,0,0,2,5,0.0,0.0,0.0
660,OFF-ST-10001490,890,1000,7,2,20.0,980.0,90.0
661,OFF-ST-10001511,600,720,14,2,14.4,705.6,105.60000000000002
662,FUR-TA-10001768,850,920,5,4,36.8,883.2,33.200000000000045
663,OFF-BI-10003981,0,0,3,4,0.0,0.0,0.0
664,OFF-ST-10001522,400,460,5,5,23.0,437.0,37.0
665,OFF-FA-10000621,10,10,3,2,0.2,9.8,-0.1999999999999993
666,OFF-SU-10004231,20,20,3,5,1.0,19.0,-1.0
667,OFF-PA-10000474,80,90,3,3,2.7,87.3,7.299999999999997
668,TEC-PH-10004042,320,380,3,5,19.0,361.0,41.0
669,FUR-FU-10003096,20,30,5,5,1.5,28.5,8.5
670,FUR-FU-10002759,20,20,3,2,0.4,19.6,-0.3999999999999986
671,FUR-TA-10000688,100,110,1,5,5.5,104.5,4.5
672,OFF-PA-10002377,30,40,8,5,2.0,38.0,8.0
673,OFF-AR-10001954,20,20,5,5,1.0,19.0,-1.0
674,OFF-AP-10004532,50,60,3,3,1.8,58.2,8.200000000000003
675,OFF-PA-10002137,40,40,5,4,1.6,38.4,-1.6000000000000014
676,TEC-AC-10003832,90,100,3,2,2.0,98.0,8.0
677,OFF-AP-10000804,0,0,3,4,0.0,0.0,0.0
678,TEC-AC-10003614,20,30,3,5,1.5,28.5,8.5
679,FUR-FU-10003553,70,80,3,3,2.4,77.6,7.599999999999994
680,OFF-BI-10004632,160,180,3,2,3.6,176.4,16.400000000000006
681,OFF-BI-10003305,10,10,3,4,0.4,9.6,-0.40000000000000036
682,OFF-ST-10002583,50,60,2,5,3.0,57.0,7.0
683,OFF-ST-10004507,60,70,4,3,2.1,67.9,7.900000000000006
684,TEC-MA-10004125,7280,8000,4,2,160.0,7840.0,560.0
685,OFF-AP-10002457,150,170,2,3,5.1,164.9,14.900000000000006
686,TEC-AC-10003911,390,480,3,5,24.0,456.0,66.0
687,OFF-LA-10001934,10,10,2,2,0.2,9.8,-0.1999999999999993
688,OFF-PA-10000304,20,20,3,3,0.6,19.4,-0.6000000000000014
689,FUR-BO-10004015,160,190,2,3,5.7,184.3,24.30000000000001
690,FUR-FU-10004071,90,100,1,5,5.0,95.0,5.0
691,TEC-PH-10002033,240,280,1,2,5.6,274.4,34.39999999999998
692,OFF-ST-10002444,40,40,3,2,0.8,39.2,-0.7999999999999972
693,TEC-AC-10002253,140,170,1,5,8.5,161.5,21.5
694,OFF-PA-10000743,30,30,5,3,0.9,29.1,-0.8999999999999986
695,OFF-AR-10003373,170,200,8,4,8.0,192.0,22.0
696,OFF-LA-10002312,40,50,4,4,2.0,48.0,8.0
697,OFF-EN-10000927,180,200,7,4,8.0,192.0,12.0
698,OFF-LA-10003510,80,100,4,3,3.0,97.0,17.0
699,OFF-AR-10001118,0,0,1,2,0.0,0.0,0.0
700,OFF-BI-10001575,20,20,2,3,0.6,19.4,-0.6000000000000014
701,OFF-BI-10001982,0,0,3,5,0.0,0.0,0.0
702,FUR-FU-10002960,20,20,3,3,0.6,19.4,-0.6000000000000014
703,FUR-FU-10003394,190,210,3,4,8.4,201.6,11.599999999999994
704,FUR-TA-10002774,340,370,3,2,7.4,362.6,22.600000000000023
705,OFF-PA-10001800,10,10,2,2,0.2,9.8,-0.1999999999999993
706,OFF-AP-10001469,140,170,5,3,5.1,164.9,24.900000000000006
707,TEC-AC-10002399,20,20,1,3,0.6,19.4,-0.6000000000000014
708,TEC-AC-10003628,100,120,4,4,4.8,115.2,15.200000000000003
709,FUR-BO-10003272,740,880,5,5,44.0,836.0,96.0
710,OFF-BI-10000050,40,50,8,3,1.5,48.5,8.5
711,OFF-PA-10004071,50,60,1,4,2.4,57.6,7.600000000000001
712,OFF-EN-10001219,20,20,4,4,0.8,19.2,-0.8000000000000007
713,OFF-AP-10001154,240,280,6,2,5.6,274.4,34.39999999999998
714,TEC-PH-10003012,290,310,2,4,12.4,297.6,7.600000000000023
715,TEC-AC-10001606,260,300,3,5,15.0,285.0,25.0
716,OFF-BI-10003355,20,20,5,3,0.6,19.4,-0.6000000000000014
717,FUR-FU-10000010,10,10,2,5,0.5,9.5,-0.5
718,FUR-FU-10002253,90,100,3,3,3.0,97.0,7.0
719,OFF-BI-10001658,60,60,3,2,1.2,58.8,-1.2000000000000028
720,FUR-FU-10000246,60,70,6,4,2.8,67.2,7.200000000000003
721,OFF-PA-10004092,140,150,3,5,7.5,142.5,2.5
722,FUR-TA-10000198,1370,1650,3,2,33.0,1617.0,247.0
723,OFF-ST-10000036,260,300,3,5,15.0,285.0,25.0
724,FUR-FU-10000222,120,130,5,4,5.2,124.8,4.799999999999997
725,OFF-SU-10004664,40,50,7,2,1.0,49.0,9.0
726,OFF-EN-10001141,20,20,2,3,0.6,19.4,-0.6000000000000014
727,TEC-PH-10002170,50,60,1,5,3.0,57.0,7.0
728,OFF-PA-10001954,160,180,8,3,5.4,174.6,14.599999999999994
729,FUR-TA-10002228,350,400,2,3,12.0,388.0,38.0
730,OFF-ST-10004634,30,30,3,4,1.2,28.8,-1.1999999999999993
731,FUR-CH-10002965,490,540,3,3,16.2,523.8,33.799999999999955
732,OFF-LA-10001317,10,10,2,2,0.2,9.8,-0.1999999999999993
733,OFF-ST-10000736,210,240,3,2,4.8,235.2,25.19999999999999
734,TEC-AC-10003610,170,180,3,5,9.0,171.0,1.0
735,OFF-BI-10003982,80,100,6,3,3.0,97.0,17.0
736,OFF-BI-10003291,30,30,4,5,1.5,28.5,-1.5
737,FUR-BO-10001619,80,80,1,3,2.4,77.6,-2.4000000000000057
738,OFF-BI-10000138,20,20,5,2,0.4,19.6,-0.3999999999999986
739,TEC-AC-10001383,50,50,2,2,1.0,49.0,-1.0
740,OFF-LA-10003223,10,10,3,3,0.3,9.7,-0.3000000000000007
741,OFF-ST-10002743,250,270,3,2,5.4,264.6,14.600000000000023
742,OFF-BI-10004094,0,0,2,5,0.0,0.0,0.0
743,OFF-SU-10004498,50,50,5,5,2.5,47.5,-2.5
744,OFF-PA-10002615,0,0,1,4,0.0,0.0,0.0
745,OFF-PA-10004971,0,0,1,3,0.0,0.0,0.0
746,OFF-SU-10004261,50,60,4,4,2.4,57.6,7.600000000000001
747,FUR-TA-10002607,480,570,10,3,17.1,552.9,72.89999999999998
748,OFF-ST-10001809,340,360,4,4,14.4,345.6,5.600000000000023
749,TEC-PH-10000004,10,10,1,4,0.4,9.6,-0.40000000000000036
750,OFF-BI-10003638,50,60,3,3,1.8,58.2,8.200000000000003
751,FUR-FU-10003577,130,160,11,3,4.8,155.2,25.19999999999999
752,OFF-AR-10003478,60,60,7,4,2.4,57.6,-2.3999999999999986
753,OFF-BI-10000546,0,0,1,2,0.0,0.0,0.0
754,TEC-CO-10002095,1020,1200,3,3,36.0,1164.0,144.0
755,FUR-FU-10002759,70,80,4,4,3.2,76.8,6.799999999999997
756,FUR-TA-10001095,350,380,4,2,7.6,372.4,22.399999999999977
757,OFF-ST-10002444,20,20,2,5,1.0,19.0,-1.0
758,TEC-AC-10001267,100,120,4,4,4.8,115.2,15.200000000000003
759,OFF-BI-10000848,10,10,3,2,0.2,9.8,-0.1999999999999993
760,OFF-PA-10002377,20,20,4,4,0.8,19.2,-0.8000000000000007
761,OFF-PA-10003441,60,60,9,5,3.0,57.0,-3.0
762,OFF-LA-10004484,10,10,3,5,0.5,9.5,-0.5
763,TEC-PH-10003931,90,110,3,3,3.3,106.7,16.700000000000003
764,OFF-EN-10001990,10,10,2,2,0.2,9.8,-0.1999999999999993
765,OFF-EN-10001532,50,50,3,5,2.5,47.5,-2.5
766,TEC-AC-10003174,530,650,6,5,32.5,617.5,87.5
767,OFF-BI-10004187,10,10,3,3,0.3,9.7,-0.3000000000000007
768,OFF-ST-10000025,540,570,6,3,17.1,552.9,12.899999999999977
769,FUR-FU-10004306,280,310,2,4,12.4,297.6,17.600000000000023
770,FUR-CH-10003746,570,640,2,2,12.8,627.2,57.200000000000045
